1205597089	20241022	202410	2024	2024.8000	IRN	IRAN	IRN								GBR	GREAT BRITAIN	GBR								1	194	194	19	4	-10.0	5	1	5	-2.04081632653061	1	Iran	IR	IR		32	53	IR	1	United Kingdom	UK	UK		54	-4	UK	1	Iran	IR	IR		32	53	IR	20241022151500	https://ktar.com/story/5617733/fbi-says-its-investigating-leak-of-secret-documents-on-israels-possible-attack-plans/
1205597090	20241022	202410	2024	2024.8000	IRN	IRAN	IRN								GOV	PRIME MINISTER						GOV			0	185	185	18	4	-8.0	8	1	8	-10.7142857142857	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20241022151500	https://www.naharnet.com:443/stories/en/308794-netanyahu-s-house-was-hit-and-damaged-in-weekend-drone-attack
1205597091	20241022	202410	2024	2024.8000	IRN	IRAN	IRN								GOV	PRIME MINISTER						GOV			0	185	185	18	4	-8.0	2	1	2	-10.7142857142857	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20241022151500	https://www.naharnet.com:443/stories/en/308794-netanyahu-s-house-was-hit-and-damaged-in-weekend-drone-attack
1205597092	20241022	202410	2024	2024.8000	IRN	IRANIAN	IRN								IRNGOV	IRAN	IRN					GOV			1	112	112	11	3	-2.0	4	1	4	-4.31818181818182	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735749/Iran-Pezeshkian-Israeli-attack-proportionate-response
1205597093	20241022	202410	2024	2024.8000	IRN	IRANIAN	IRN								ISR	ISRAEL	ISR								0	051	051	05	1	3.4	1	1	1	-5.38827258320127	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735760/yahya-sinwar-final-moments-defiant-end-israel-strategic-military-blunders
1205597094	20241022	202410	2024	2024.8000	IRN	IRANIAN	IRN								ISR	ISRAEL	ISR								0	051	051	05	1	3.4	1	1	1	-5.38827258320127	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735760/yahya-sinwar-final-moments-defiant-end-israel-strategic-military-blunders
1205597095	20241022	202410	2024	2024.8000	IRN	IRAN	IRN								ISR	ISRAELI	ISR								1	130	130	13	3	-4.4	2	1	2	-4.31818181818182	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735749/Iran-Pezeshkian-Israeli-attack-proportionate-response
1205597096	20241022	202410	2024	2024.8000	IRN	IRAN	IRN								LBN	LEBANON	LBN								1	060	060	06	2	6.0	1	1	1	2.01216658867571	4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735754/Compassion-across-borders-Iranians-aid-efforts-bring-hope-to-war-torn-Lebanon-Palestine
1205597097	20241022	202410	2024	2024.8000	IRN	IRANIAN	IRN								LBN	LEBANON	LBN								1	060	060	06	2	6.0	6	1	6	2.01216658867571	4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735754/Compassion-across-borders-Iranians-aid-efforts-bring-hope-to-war-torn-Lebanon-Palestine
1205597098	20241022	202410	2024	2024.8000	IRN	IRANIAN	IRN								LBN	LEBANESE	LBN								0	070	070	07	2	7.0	1	1	1	2.01216658867571	4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735754/Compassion-across-borders-Iranians-aid-efforts-bring-hope-to-war-torn-Lebanon-Palestine
1205597099	20241022	202410	2024	2024.8000	IRN	IRAN	IRN								LBN	LEBANON	LBN								0	070	070	07	2	7.0	2	1	2	2.01216658867571	4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735754/Compassion-across-borders-Iranians-aid-efforts-bring-hope-to-war-torn-Lebanon-Palestine
1205597100	20241022	202410	2024	2024.8000	IRN	IRANIAN	IRN								LBN	LEBANESE	LBN								0	070	070	07	2	7.0	5	1	5	2.01216658867571	4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735754/Compassion-across-borders-Iranians-aid-efforts-bring-hope-to-war-torn-Lebanon-Palestine
1205597101	20241022	202410	2024	2024.8000	IRN	IRANIAN	IRN								LBN	LEBANON	LBN								1	070	070	07	2	7.0	2	1	2	2.01216658867571	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735754/Compassion-across-borders-Iranians-aid-efforts-bring-hope-to-war-torn-Lebanon-Palestine
1205597102	20241022	202410	2024	2024.8000	IRN	IRANIAN	IRN								LBN	LEBANON	LBN								1	070	070	07	2	7.0	7	1	7	2.01216658867571	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735754/Compassion-across-borders-Iranians-aid-efforts-bring-hope-to-war-torn-Lebanon-Palestine
1205597103	20241022	202410	2024	2024.8000	IRN	IRANIAN	IRN								LBN	LEBANON	LBN								0	070	070	07	2	7.0	5	1	5	2.01216658867571	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735754/Compassion-across-borders-Iranians-aid-efforts-bring-hope-to-war-torn-Lebanon-Palestine
1205597104	20241022	202410	2024	2024.8000	IRN	IRAN	IRN								NZL	NEW ZEALAND	NZL								1	194	194	19	4	-10.0	2	1	2	-2.04081632653061	1	Iran	IR	IR		32	53	IR	1	Canada	CA	CA		60	-96	CA	1	Iran	IR	IR		32	53	IR	20241022151500	https://ktar.com/story/5617733/fbi-says-its-investigating-leak-of-secret-documents-on-israels-possible-attack-plans/
1205597105	20241022	202410	2024	2024.8000	IRN	IRAN	IRN								NZL	NEW ZEALAND	NZL								1	194	194	19	4	-10.0	3	1	3	-2.04081632653061	1	Iran	IR	IR		32	53	IR	1	New Zealand	NZ	NZ		-42	174	NZ	1	Iran	IR	IR		32	53	IR	20241022151500	https://ktar.com/story/5617733/fbi-says-its-investigating-leak-of-secret-documents-on-israels-possible-attack-plans/
1205597106	20241022	202410	2024	2024.8000	IRN	IRAN	IRN								PSEREB	HAMAS	PSE					REB			0	030	030	03	1	4.0	1	1	1	-3.59281437125748	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Iran	IR	IR		32	53	IR	20241022151500	https://www.yahoo.com/news/blinken-begins-talks-across-middle-141943390.html
1205597107	20241022	202410	2024	2024.8000	IRN	IRAN	IRN								PSEREB	HAMAS	PSE					REB			0	030	030	03	1	4.0	4	1	4	-3.59281437125748	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022151500	https://www.yahoo.com/news/blinken-begins-talks-across-middle-141943390.html
1205597108	20241022	202410	2024	2024.8000	IRN	IRANIAN	IRN								RUS	KAZAN	RUS								0	040	040	04	1	1.0	1	1	1	-4.31818181818182	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735749/Iran-Pezeshkian-Israeli-attack-proportionate-response
1205597109	20241022	202410	2024	2024.8000	IRN	IRANIAN	IRN								RUS	RUSSIA	RUS								0	042	042	04	1	1.9	1	1	1	-4.31818181818182	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735749/Iran-Pezeshkian-Israeli-attack-proportionate-response
1205597110	20241022	202410	2024	2024.8000	IRN	IRANIAN	IRN								RUS	RUSSIA	RUS								0	042	042	04	1	1.9	1	1	1	-4.31818181818182	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735749/Iran-Pezeshkian-Israeli-attack-proportionate-response
1205597111	20241022	202410	2024	2024.8000	IRN	IRAN	IRN								SPY	INTELLIGENCE						SPY			1	194	194	19	4	-10.0	5	1	5	-2.04081632653061	1	Iran	IR	IR		32	53	IR	1	United Kingdom	UK	UK		54	-4	UK	1	Iran	IR	IR		32	53	IR	20241022151500	https://ktar.com/story/5617733/fbi-says-its-investigating-leak-of-secret-documents-on-israels-possible-attack-plans/
1205597112	20241022	202410	2024	2024.8000	IRN	IRANIAN	IRN								USAMED	REUTERS	USA					MED			0	010	010	01	1	0.0	6	1	6	-3.27868852459016	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241022151500	https://www.newsweek.com/fbi-investigating-leaked-documents-israels-iran-attack-plan-1972932
1205597113	20241022	202410	2024	2024.8000	IRN	IRAN	IRN								USAMED	REUTERS	USA					MED			0	013	013	01	1	0.4	4	1	4	-3.27868852459016	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241022151500	https://www.newsweek.com/fbi-investigating-leaked-documents-israels-iran-attack-plan-1972932
1205597114	20241022	202410	2024	2024.8000	IRNGOV	IRANIAN	IRN					GOV			IRN	IRANIAN	IRN								1	112	112	11	3	-2.0	6	1	6	-4.31818181818182	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735749/Iran-Pezeshkian-Israeli-attack-proportionate-response
1205597115	20241022	202410	2024	2024.8000	IRNGOV	IRAN	IRN					GOV			ISR	ISRAELI	ISR								1	130	130	13	3	-4.4	4	1	4	-4.31818181818182	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735749/Iran-Pezeshkian-Israeli-attack-proportionate-response
1205597116	20241022	202410	2024	2024.8000	IRNGOV	IRAN	IRN					GOV			ISR	ISRAELI	ISR								1	130	130	13	3	-4.4	6	1	6	-4.31818181818182	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735749/Iran-Pezeshkian-Israeli-attack-proportionate-response
1205597117	20241022	202410	2024	2024.8000	IRNGOV	IRAN	IRN					GOV			RUS	KAZAN	RUS								0	040	040	04	1	1.0	1	1	1	-4.31818181818182	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735749/Iran-Pezeshkian-Israeli-attack-proportionate-response
1205597118	20241022	202410	2024	2024.8000	IRNGOV	IRANIAN	IRN					GOV			RUS	KAZAN	RUS								0	040	040	04	1	1.0	7	1	7	-4.31818181818182	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735749/Iran-Pezeshkian-Israeli-attack-proportionate-response
1205597119	20241022	202410	2024	2024.8000	IRNGOV	IRAN	IRN					GOV			RUS	RUSSIA	RUS								0	042	042	04	1	1.9	3	1	3	-4.31818181818182	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735749/Iran-Pezeshkian-Israeli-attack-proportionate-response
1205597120	20241022	202410	2024	2024.8000	IRNGOV	IRANIAN	IRN					GOV			RUS	RUSSIA	RUS								0	042	042	04	1	1.9	5	1	5	-4.31818181818182	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735749/Iran-Pezeshkian-Israeli-attack-proportionate-response
1205597121	20241022	202410	2024	2024.8000	IRQ	IRAQI	IRQ								MOS	ISLAMIC				MOS					1	190	190	19	4	-10.0	2	1	2	-5.1413881748072	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241022151500	https://www.channelstv.com/2024/10/22/iraq-says-killed-top-islamic-state-group-figure/
1205597122	20241022	202410	2024	2024.8000	IRQ	IRAQI	IRQ								MOS	ISLAMIC				MOS					1	190	190	19	4	-10.0	2	1	2	-5.1413881748072	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20241022151500	https://www.channelstv.com/2024/10/22/iraq-says-killed-top-islamic-state-group-figure/
1205597123	20241022	202410	2024	2024.8000	IRQGOV	IRAQI	IRQ					GOV			MOS	ISLAMIC				MOS					1	190	190	19	4	-10.0	6	1	6	-5.1413881748072	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20241022151500	https://www.channelstv.com/2024/10/22/iraq-says-killed-top-islamic-state-group-figure/
1205597124	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR																		0	043	043	04	1	2.8	1	1	1	-4.6236559139785	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								1	Germany	GM	GM		51.5	10.5	GM	20241022151500	https://www.citizen.co.za/news/news-world/blinken-in-israel-to-push-for-gaza-truce/
1205597125	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR																		1	055	055	05	1	7.0	2	1	2	-0.46189376443418	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20241022151500	https://www.dailyrecord.co.uk/news/politics/veteran-snp-msp-not-contest-33946771
1205597126	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR																		1	1053	105	10	3	-5.0	2	1	2	-4.12926391382406	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20241022151500	https://hannity.com/media-room/trump-unloads-on-cbs-don-says-news-network-intentionally-misled-with-60-minutes-editing/
1205597127	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR																		1	112	112	11	3	-2.0	4	1	4	-5.22388059701493	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20241022151500	https://www.news18.com/world/direct-hit-hezbollah-drone-struck-netanyahus-caesarea-home-pictures-of-damage-caused-emerge-9095273.html
1205597128	20241022	202410	2024	2024.8000	ISR	ISRAELI	ISR																		1	120	120	12	3	-4.0	2	1	2	-1.18343195266273	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20241022151500	https://www.naharnet.com:443/stories/en/308790-journalists-tour-sahel-hospital-where-israel-claimed-hezbollah-stored-cash-and-gold
1205597129	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR																		1	1312	131	13	3	-5.8	7	1	7	-11.6883116883117	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735767/Qalibaf-calls-on-economic-sanctions-cutting-off-vital-lifeliness-of-Israel
1205597130	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR																		0	161	161	16	4	-4.0	5	1	5	-4.6236559139785	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20241022151500	https://www.citizen.co.za/news/news-world/blinken-in-israel-to-push-for-gaza-truce/
1205597131	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR																		1	185	185	18	4	-8.0	4	1	4	-5.22388059701493	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20241022151500	https://www.news18.com/world/direct-hit-hezbollah-drone-struck-netanyahus-caesarea-home-pictures-of-damage-caused-emerge-9095273.html
1205597132	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR																		0	190	190	19	4	-10.0	2	1	2	-5.38827258320127	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735760/yahya-sinwar-final-moments-defiant-end-israel-strategic-military-blunders
1205597133	20241022	202410	2024	2024.8000	ISR	ISRAELI	ISR																		1	190	190	19	4	-10.0	3	1	3	-6.92464358452139	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20241022151500	https://english.almanar.com.lb/2240009
1205597134	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR								BUS	BANK						BUS			1	071	071	07	2	7.4	1	1	1	-5.40540540540541	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20241022151500	https://www.naharnet.com:443/stories/en/308793-amnesty-international-criticizes-israel-s-strikes-on-al-qard-al-hassan
1205597135	20241022	202410	2024	2024.8000	ISR	ISRAELI	ISR								CVL	RESIDENTS						CVL			0	020	020	02	1	3.0	2	1	2	-6.19469026548672	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735757/Death-toll-in-Israeli-strike-near-southern-Beirut-hospital-climbs-to-13
1205597136	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR								CVL	CONSTITUENT						CVL			0	051	051	05	1	3.4	4	1	4	-0.46189376443418	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20241022151500	https://www.dailyrecord.co.uk/news/politics/veteran-snp-msp-not-contest-33946771
1205597137	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR								CVL	CIVILIAN						CVL			0	130	130	13	3	-4.4	2	1	2	-3.59281437125748	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20241022151500	https://www.yahoo.com/news/blinken-begins-talks-across-middle-141943390.html
1205597138	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR								CVL	CIVILIAN						CVL			0	130	130	13	3	-4.4	2	1	2	-3.59281437125748	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20241022151500	https://www.yahoo.com/news/blinken-begins-talks-across-middle-141943390.html
1205597139	20241022	202410	2024	2024.8000	ISR	ISRAELI	ISR								CVL	CIVILIAN						CVL			1	190	190	19	4	-10.0	3	1	3	-6.92464358452139	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20241022151500	https://english.almanar.com.lb/2240009
1205597140	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR								DEU	GERMAN	DEU								0	111	111	11	3	-2.0	2	1	2	-6.92464358452139	1	Israel	IS	IS		31.5	34.75	IS	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20241022151500	https://english.almanar.com.lb/2240009
1205597141	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR								DEU	GERMAN	DEU								0	111	111	11	3	-2.0	2	1	2	-6.92464358452139	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20241022151500	https://english.almanar.com.lb/2240009
1205597142	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR								GOV	GOVERNMENT						GOV			1	022	022	02	1	3.2	4	1	4	-11.6883116883117	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022151500	https://www.presstv.ir/Detail/2024/10/22/735767/Qalibaf-calls-on-economic-sanctions-cutting-off-vital-lifeliness-of-Israel
1205597143	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR								GOV	MAYOR						GOV			1	186	186	18	4	-10.0	8	1	8	-2	1	Israel	IS	IS		31.5	34.75	IS	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20241022151500	https://www.yahoo.com/news/israel-busts-iranian-plot-assassinate-124559418.html
1205597144	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR								GOVGOV	FOREIGN OFFICE						GOV	GOV		1	061	061	06	2	6.4	1	1	1	-3.97350993377484	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022151500	https://www.thenational.scot/news/24669940.snp-mp-calls-uk-government-hypocrisy-israel-war-crimes/
1205597145	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR								GOVMIL	DEFENSE MINIST						GOV	MIL		0	190	190	19	4	-10.0	1	1	1	-6.92464358452139	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20241022151500	https://english.almanar.com.lb/2240009
1205597146	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR								GOVMIL	DEFENSE MINIST						GOV	MIL		0	190	190	19	4	-10.0	1	1	1	-6.92464358452139	1	Israel	IS	IS		31.5	34.75	IS	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241022151500	https://english.almanar.com.lb/2240009
1205597147	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR								IRQ	IRAQI	IRQ								1	051	051	05	1	3.4	2	1	2	-6.92464358452139	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20241022151500	https://english.almanar.com.lb/2240009
1205597148	20241022	202410	2024	2024.8000	ISR	ISRAEL	ISR								IRQ	IRAQI	IRQ								1	051	051	05	1	3.4	2	1	2	-6.92464358452139	1	Israel	IS	IS		31.5	34.75	IS	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20241022151500	https://english.almanar.com.lb/2240009
